求和项:Silver,列标签,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
行标签,3x3 Basketball,3x3 Basketball Basketball,Aeronautics,Alpinism,Archery,Art Competitions,Artistic Gymnastics,Artistic Swimming,Athletics,Badminton,Baseball,Baseball/Softball,Basketball,Basque Pelota,Beach Volleyball,Boxing,Breaking,Canoe Slalom,Canoe Sprint,Canoeing,Cricket,Croquet,Cycling,Cycling BMX Freestyle,Cycling BMX Racing,Cycling Mountain Bike,Cycling Road,Cycling Road Cycling Mountain Bike,Cycling Road Cycling Track,Cycling Road Triathlon,Cycling Track,Diving,Equestrian,Equestrianism,Fencing,Figure Skating,Football,Golf,Gymnastics,Handball,Hockey,Ice Hockey,Jeu De Paume,Judo,Karate,Lacrosse,Marathon Swimming,Marathon Swimming Swimming,Modern Pentathlon,Motorboating,Polo,Racquets,Rhythmic Gymnastics,Roque,Rowing,Rugby,Rugby Sevens,Sailing,Shooting,Skateboarding,Softball,Sport Climbing,Surfing,Swimming,Synchronized Swimming,Table Tennis,Taekwondo,Tennis,Trampoline Gymnastics,Trampolining,Triathlon,Tug-Of-War,Volleyball,Water Polo,Weightlifting,Wrestling,总计
2016,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2020,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0
2024,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0
SUI,,,0,0,0,4,0,,6,0,,,0,,0,0,,0,,1,,,8,0,0,2,1,,,,0,0,1,10,4,0,1,0,19,0,0,0,,1,0,,,,0,,,,0,,8,,,2,9,,,0,,0,0,0,0,3,,0,2,,,0,2,4,88
1896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2
1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,2
1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1906,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,3
1908,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1912,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1920,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,,,,,0,,,,0,,,,,0,,,,0,,,,,,0,1,1,2
1924,,,,,,0,,,2,,,,,,,0,,,,,,,0,,,,,,,,,0,,1,0,,1,,2,,,,,,,,,,,,,,,,0,,,0,0,,,,,0,,,,0,,,,,,0,1,1,8
1928,,,,,,2,,,0,,,,,,,,,,,,,,0,,,,,,,,,0,,0,0,,0,,2,,0,,,,,,,,,,,,,,1,,,0,,,,,,0,,,,,,,,,,0,0,1,6
1932,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1936,,,0,0,,0,,,1,,,,0,,,0,,,,0,,,1,,,,,,,,,0,,0,0,,,,6,0,0,,,,,,,,0,,,,,,1,,,0,,,,,,0,,,,,,,,,,0,0,0,9
1948,,,,,,2,,,1,,,,0,,,0,,,,0,,,0,,,,,,,,,0,,0,1,,,,4,,0,,,,,,,,0,,,,,,2,,,0,1,,,,,0,,,,,,,,,,0,0,1,12
1952,,,,,,,,,1,,,,0,,,0,,,,0,,,0,,,,,,,,,0,,1,0,,,,2,,0,,,,,,,,0,,,,,,1,,,0,1,,,,,0,,,,,,,,,,,0,0,6
1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1960,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,2,0,,,,0,,0,,,,,,,,0,,,,,,0,,,0,1,,,,,0,,,,,,,,,,,0,0,3
1964,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,1,0,,,,0,,,,,1,,,,,,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,0,2
1968,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,0,0,,,,0,,,,,,,,,,0,,,,,,0,,,1,0,,,,,0,,,,,,,,,,,,0,1
1972,,,,,0,,,,0,,,,,,,0,,,,0,,,1,,,,,,,,,0,,0,1,,,,0,,,,,0,,,,,0,,,,,,1,,,0,0,,,,,0,,,,,,,,,,,0,0,3
1976,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,1,0,,,,0,,,,,0,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,,1
1980,,,,,0,,,,0,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,0,,,0,,,,,,0,,,,,,,,,,,,0,0
1984,,,,,0,,,,1,,,,,,,,,,,0,,,1,,,,,,,,,,,1,0,,,,0,0,,,,0,,,,,0,,,,0,,0,,,0,1,,,,,0,0,,,,,,,,,,0,0,4
1988,,,,,0,,,,0,,,,,,,,,,,0,,,0,,,,,,,,,0,,1,0,,,,0,,,,,0,,,,,0,,,,,,1,,,0,0,,,,,0,0,,,0,,,,,,,,0,2
1992,,,,,,,,,0,0,,,,,,,,,,0,,,0,,,,,,,,,0,,0,0,,,,0,,,,,0,,,,,0,,,,,,0,,,0,0,,,,,0,0,,,0,,,,,,,,0,0
1996,,,,,,,,,0,0,,,,,,,,,,1,,,1,,,,,,,,,,,1,0,,,,0,0,,,,0,,,,,0,,,,,,0,,,0,0,,,,,0,,0,,0,,,,,,,,0,3
2000,,,,,,,,,0,,,,,,0,,,,,0,,,1,,,,,,,,,0,,1,2,,,,0,,,,,0,,,,,0,,,,,,1,,,0,1,,,,,0,0,,,0,,0,0,,,,,0,6
2004,,,,,,,,,0,,,,,,0,,,,,0,,,1,,,,,,,,,0,,0,0,,,,0,,,,,0,,,,,0,,,,,,0,,,0,0,,,,,0,0,,,0,,0,0,,,,,0,1
2008,,,,,0,,,,0,0,,,,,0,,,,,0,,,1,,,,,,,,,,,0,0,,,,0,,,,,0,,,,,0,,,,,,0,,,0,0,,,,,0,0,,0,0,,,0,,,,,0,1
2012,,,,,0,,,,0,0,,,,,0,,,,,0,,,1,,,,,,,,,,,0,0,,0,,0,,,,,0,,,,,,,,,,,0,,,0,0,,,,,0,0,,,1,,,0,,,,,0,2
2016,,,,,,,,,0,0,,,,,0,,,,,0,,,0,,,,,,,,,,,0,0,,,0,0,,,,,0,,,,,,,,,,,0,,,0,0,,,,,0,0,,,1,,,1,,,,,,2
2020,,,,,,,0,,0,0,,,,,0,,,0,,,,,,0,0,2,1,,,,0,0,0,,0,,,0,,,,,,0,0,,,,,,,,,,0,,,0,0,,,0,,0,,0,,1,,,0,,,,,0,4
2024,,,,,,,0,,0,0,,,,,0,,,0,,,,,,0,0,0,0,,,,0,,1,,0,,,0,,,,,,0,,,,,0,,,,,,0,,,0,0,,,0,,0,,,,0,,,1,,,,,,2
SUR,,,,,,,,,0,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
1968,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1972,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1976,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1984,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
1988,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
1992,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
1996,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2000,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2004,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2008,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2012,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2016,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2020,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2024,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
SVK,,,,,0,,0,,0,0,,,0,,,0,,1,0,6,,,0,,,,0,,,,,,,,,,0,1,0,,,,,1,,,,,,,,,,,0,,,0,2,0,,,,2,0,0,,0,,0,0,,,0,0,0,13
1996,,,,,,,,,0,,,,,,,0,,,,1,,,0,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,0,,0,,,,,,,0,0,1
2000,,,,,,,,,0,,,,0,,,,,,,1,,,0,,,,,,,,,,,,,,0,,0,,,,,0,,,,,,,,,,,0,,,0,0,,,,,2,0,,,0,,,,,,0,0,0,3
2004,,,,,,,,,0,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,0,,,,,1,,,,,,,,,,,0,,,0,0,,,,,0,0,,,0,,0,,,,,0,0,2
2008,,,,,,,,,0,0,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,0,1,,,,,0,,0,,0,,,0,,,,0,0,2
2012,,,,,,,,,0,0,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,1,,,,,0,,,,0,,,0,,,,0,,1
2016,,,,,0,,,,0,,,,,,,,,,,2,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,0,,,0,,,,0,,2
2020,,,,,0,,0,,0,0,,,,,,0,,1,0,,,,,,,,0,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,,,,,,,0,2
2024,,,,,0,,,,0,,,,,,,0,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0,0,,,,0,,0,,0,,,,,,,,0,0
SWE,,,,,2,0,0,,26,0,,,0,,0,5,,0,0,11,,,5,,,0,0,,,,,8,1,12,3,2,2,1,2,4,,0,,0,,,,0,7,,,,0,,2,,,15,26,0,,,,16,0,3,0,3,,,1,0,0,1,0,27,185
1896,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1900,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,0
1906,,,,,,,,,4,,,,,,,,,,,,,,0,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,,,,,,,,0,,,0,,5
1908,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,1,,,0,1,0,,0,,,,,,,,,,,,,,,,,,,1,2,,,,,0,,,,0,,,,0,,0,,1,6
1912,,,,,,,,,5,,,,,,,,,,,,,,0,,,,,,,,,2,,1,0,,0,,0,,,,,,,,,,1,,,,,,1,,,2,6,,,,,1,,,,2,,,,0,,1,,2,24
1920,,,,,,,,,3,,,,,,,,,,,,,,1,,,,,,,,,2,,2,0,1,0,,0,,,0,,,,,,,1,,,,,,0,,,1,6,,,,,2,,,,0,,,,,,0,0,1,20
1924,,,,,,,,,3,,,,,,,0,,,,,,,0,,,,,,,,,1,,2,0,,0,,,,,,,,,,,,1,,,,,,,,,0,2,,,,,2,,,,0,,,,,,0,0,2,13
1928,,,,,,,,,2,,,,,,,1,,,,,,,0,,,,,,,,,0,,1,0,,,,,,,,,,,,,,1,,,,,,,,,0,,,,,,0,,,,,,,,,,,0,1,6
1932,,,,,,0,,,1,,,,,,,1,,,,,,,0,,,,,,,,,0,,1,0,,,,,,,,,,,,,,1,,,,,,,,,0,0,,,,,0,,,,,,,,,,,,1,5
1936,,,,,,0,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,1,,0,,,,,,,,,,,,0,,,,,,0,,,1,0,,,,,0,,,,,,,,,,0,0,3,5
1948,,,,,,0,,,3,,,,,,,1,,,,0,,,0,,,,,,,,,0,,1,0,,0,,0,,,,,,,,,,0,,,,,,0,,,1,0,,,,,0,,,,,,,,,,0,0,5,11
1952,,,,,,,,,0,,,,,,,1,,,,3,,,0,,,,,,,,,0,,0,1,,0,,0,,,,,,,,,,1,,,,,,0,,,1,2,,,,,0,,,,,,,,,,0,0,4,13
1956,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,2,,,,,,,,,,0,,,,,,1,,,0,1,,,,,0,,,,,,,,,,,0,1,5
1960,,,,,,,,,1,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,0,,,,,,,,,,0,,,,,,0,,,0,0,,,,,1,,,,,,,,,,,0,0,2
1964,,,,,,,,,0,,,,,,,,,,,0,,,0,,,,,,,,,0,,0,0,,,,0,,,,,,,,,,0,,,,,,,,,1,0,,,,,0,,,,,,,,,,,0,1,2
1968,,,,,,,,,0,,,,,,,0,,,,0,,,1,,,,,,,,,0,,,0,,,,0,,,,,,,,,,0,,,,,,,,,0,0,,,,,0,,,,,,,,,,,0,0,1
1972,,,,,1,,,,0,,,,,,,0,,,,1,,,0,,,,,,,,,1,,0,0,,,,0,0,,,,0,,,,,0,,,,,,0,,,2,0,,,,,0,,,,,,,,,,,0,1,6
1976,,,,,0,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,1,,0,0,,,,,,,,,0,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,0,1
1980,,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,,,,,,,0,,,0,,,,0,,,,,0,,,,,0,,,,,,0,,,0,1,,,,,2,,,,,,,,,,0,0,0,3
1984,,,,,0,,,,2,,,,,,,0,,,,4,,,0,,,,,,,,,0,,0,1,,,,0,0,,,,0,,,,,1,,,,0,,0,,,0,1,,,,,0,,,,,,,,,,,0,2,11
1988,,,,,0,,,,0,,,,,,,1,,,,0,,,0,,,,,,,,,0,,0,0,,0,,0,0,,,,0,,,,,0,,,,,,0,,,1,1,,,,,1,0,0,,0,,,,,0,,0,0,4
1992,,,,,0,,,,1,0,,,,,,0,,,,2,,,0,,,,,,,,,0,,0,0,,0,,0,1,,,,0,,,,,0,,,,,,0,,,0,0,,,,,2,,0,,0,,,,,,,0,1,7
1996,,,,,1,,,,0,0,,,,,0,0,,,,0,,,0,,,,,,,,,0,,0,0,,0,,,1,,,,0,,,,,0,,,,,,0,,,1,0,,,,,1,,0,,0,,,,,,,0,0,4
2000,,,,,0,,,,0,0,,,,,0,,,,,1,,,0,,,,,,,,,0,,0,0,,0,,,1,,,,0,,,,,0,,,,,,0,,,0,0,,,,,2,,1,0,0,,,0,,,,,0,5
2004,,,,,0,,,,0,0,,,,,0,0,,,,0,,,0,,,,,,,,,0,,1,,,0,,0,,,,,0,,,,,0,,,,,,0,,,0,0,,,,,0,,0,,0,,,,,,,,1,2
2008,,,,,0,,,,0,0,,,,,,0,,,,0,,,2,,,,,,,,,0,,1,0,,0,,,0,,,,,,,,,,,,,,,0,,,0,0,,,,,0,,0,0,1,,,0,,,,,0,4
2012,,,,,0,,,,0,0,,,,,,0,,,,0,,,0,,,,,,,,,0,,1,,,0,,0,1,,,,0,,,,,,,,,,,0,,,0,1,,,,,0,,0,0,0,,,1,,,,,0,4
2016,,,,,0,,,,0,0,,,,,,0,,,,0,,,1,,,,,,,,,,,1,,,1,1,0,0,,,,0,,,,,,,,,,,0,,,0,1,,,,,1,,0,0,0,,,0,,,,0,0,6
2020,,,,,0,,0,,1,0,,,,,,0,,0,0,,,,,,,0,,,,,,0,1,,,,1,0,,0,,,,0,,,,,,,,,,,0,,,2,0,0,,,,1,,0,,0,,,,,,,0,0,6
2024,,,,,,,,,0,,,,,,0,0,,0,0,,,,,,,0,0,,,,,0,0,,,,,0,,0,,,,0,,,,0,0,,,,,,,,,1,1,0,,,,0,,2,,,,,0,,,,,0,4
SWZ,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,,,,,,,,0,,0
1972,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0
1984,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,0
1988,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,0
1992,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1996,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2000,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,0
2004,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2008,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2012,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2016,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2024,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
SYR,,,,,,,0,,0,,,,,,,0,,,,,,,0,,,,,,,,,0,0,0,,,0,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,0,,,,,0,,,,0,1,1
1948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1972,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0
1980,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,0,0
1984,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,1,1
1988,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
1992,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,0,0
1996,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,0
2000,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,0
2004,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,0
2008,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,0,,,,0,,0
2012,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,0,,0
2016,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,0,,0
2020,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,0,,,,0,,0
2024,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,0
TAN,,,,,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2
1964,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1968,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1972,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1980,,,,,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
1984,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1988,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1992,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1996,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2000,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2004,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2008,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2012,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2016,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2020,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
TCH,,,,,0,1,,,8,0,,,0,,,1,,,,4,,,2,,,,,,,,,1,,0,0,,1,,13,1,1,0,,0,,,,,1,,,,0,,2,,,0,3,,,,,0,0,0,,1,,,,,1,0,2,7,50
1920,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,0,,0,,,0,,,,,,,,,,,,,0,,,,0,,,,,0,,,,0,,,,,,0,0,0,0
1924,,,,,,0,,,0,,,,,,,,,,,,,,0,,,,,,,,,0,,0,0,,0,,4,,,,,,,,,,0,,,,,,,,,0,0,,,,,0,,,,0,,,,,,0,0,0,4
1928,,,,,,,,,0,,,,,,,1,,,,,,,0,,,,,,,,,0,,0,0,,,,3,,,,,,,,,,0,,,,,,0,,,0,,,,,,0,,,,,,,,,,0,0,1,5
1932,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3
1936,,,,,,0,,,0,,,,0,,,0,,,,1,,,0,,,,,,,,,0,,0,0,,,,1,,,,,,,,,,,,,,,,0,,,0,0,,,,,0,,,,,,,,,,0,1,2,5
1948,,,,,,0,,,1,,,,0,,,0,,,,1,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,0,,,,,,0,,,,,,,,,0,,,,,,,,,,,,0,2
1952,,,,,,,,,1,,,,0,,,0,,,,1,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,0,,,,,0,,,,,,,,,,,0,1,3
1956,,,,,,,,,0,,,,,,,0,,,,0,,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,0,,,,,,0,,,,1,,,,,0,,,,,,,,,,,0,,4
1960,,,,,,,,,1,,,,0,,,0,,,,0,,,0,,,,,,,,,0,,0,,,,,1,,,,,,,,,,,,,,,,0,,,,0,,,,,0,,,,,,,,,,,0,0,2
1964,,,,,,,,,2,,,,,,,0,,,,0,,,0,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,0,,,0,0,,,,,0,,,,,,,,,1,,0,1,6
