NOC,Year,Sport,Event,Host,Bronze,Gold,Silver,Country,Tier
URS,1968,Equestrianism,Equestrianism Mixed Dressage Individual,MEX,0.0,1.0,0,Russia,4
URS,1968,Equestrianism,Equestrianism Mixed Dressage Team,MEX,0.0,0.0,1,Russia,4
URS,1968,Fencing,Fencing Men's epee Individual,MEX,0.0,0.0,1,Russia,4
URS,1968,Fencing,Fencing Men's epee Team,MEX,0.0,0.0,1,Russia,4
URS,1968,Fencing,Fencing Men's Foil Team,MEX,0.0,0.0,1,Russia,4
URS,1968,Fencing,Fencing Men's Sabre Individual,MEX,0.0,0.0,1,Russia,4
URS,1968,Fencing,Fencing Men's Sabre Team,MEX,0.0,1.0,0,Russia,4
URS,1968,Fencing,Fencing Women's Foil Individual,MEX,0.0,1.0,0,Russia,4
URS,1968,Fencing,Fencing Women's Foil Team,MEX,0.0,1.0,0,Russia,4
URS,1968,Gymnastics,Gymnastics Men's Horizontal Bar,MEX,0.0,1.0,0,Russia,4
URS,1968,Gymnastics,Gymnastics Men's Horse Vault,MEX,1.0,1.0,0,Russia,4
URS,1968,Gymnastics,Gymnastics Men's Individual All-Around,MEX,0.0,0.0,1,Russia,4
URS,1968,Gymnastics,Gymnastics Men's Parallel Bars,MEX,1.0,0.0,1,Russia,4
URS,1968,Gymnastics,Gymnastics Men's Pommelled Horse,MEX,1.0,0.0,0,Russia,4
URS,1968,Gymnastics,Gymnastics Men's Rings,MEX,0.0,0.0,1,Russia,4
URS,1968,Gymnastics,Gymnastics Men's Team All-Around,MEX,0.0,0.0,1,Russia,4
URS,1968,Gymnastics,Gymnastics Women's Balance Beam,MEX,1.0,1.0,0,Russia,4
URS,1968,Gymnastics,Gymnastics Women's Floor Exercise,MEX,1.0,1.0,0,Russia,4
URS,1968,Gymnastics,Gymnastics Women's Horse Vault,MEX,1.0,0.0,0,Russia,4
URS,1968,Gymnastics,Gymnastics Women's Individual All-Around,MEX,1.0,0.0,1,Russia,4
URS,1968,Gymnastics,Gymnastics Women's Team All-Around,MEX,0.0,1.0,0,Russia,4
URS,1968,Gymnastics,Gymnastics Women's Uneven Bars,MEX,1.0,0.0,0,Russia,4
URS,1968,Modern Pentathlon,Modern Pentathlon Men's Individual,MEX,1.0,0.0,0,Russia,4
URS,1968,Modern Pentathlon,Modern Pentathlon Men's Team,MEX,0.0,0.0,1,Russia,4
URS,1968,Rowing,Rowing Men's Coxed Eights,MEX,1.0,0.0,0,Russia,4
URS,1968,Rowing,Rowing Men's Double Sculls,MEX,0.0,1.0,0,Russia,4
URS,1968,Sailing,Sailing Mixed One Person Dinghy,MEX,0.0,1.0,0,Russia,4
URS,1968,Shooting,Shooting Mixed Free Pistol 50 metres,MEX,0.0,1.0,0,Russia,4
URS,1968,Shooting,Shooting Mixed Free Rifle Three Positions 300 metres,MEX,0.0,0.0,1,Russia,4
URS,1968,Shooting,Shooting Mixed Rapid-Fire Pistol 25 metres,MEX,1.0,0.0,0,Russia,4
URS,1968,Shooting,Shooting Mixed Skeet,MEX,0.0,1.0,0,Russia,4
URS,1968,Shooting,Shooting Mixed Small-Bore Rifle Three Positions 50 metres,MEX,1.0,0.0,0,Russia,4
URS,1968,Swimming,Swimming Men's 100 metres Breaststroke,MEX,1.0,0.0,1,Russia,4
URS,1968,Swimming,Swimming Men's 200 metres Breaststroke,MEX,0.0,0.0,1,Russia,4
URS,1968,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,MEX,0.0,0.0,1,Russia,4
URS,1968,Swimming,Swimming Men's 4 x 100 metres Medley Relay,MEX,1.0,0.0,0,Russia,4
URS,1968,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,MEX,1.0,0.0,0,Russia,4
URS,1968,Swimming,Swimming Women's 100 metres Breaststroke,MEX,0.0,0.0,1,Russia,4
URS,1968,Swimming,Swimming Women's 200 metres Breaststroke,MEX,1.0,0.0,0,Russia,4
URS,1968,Volleyball,Volleyball Men's Volleyball,MEX,0.0,1.0,0,Russia,4
URS,1968,Volleyball,Volleyball Women's Volleyball,MEX,0.0,1.0,0,Russia,4
URS,1968,Water Polo,Water Polo Men's Water Polo,MEX,0.0,0.0,1,Russia,4
URS,1968,Weightlifting,Weightlifting Men's Featherweight,MEX,0.0,0.0,1,Russia,4
URS,1968,Weightlifting,Weightlifting Men's Heavyweight,MEX,0.0,1.0,0,Russia,4
URS,1968,Weightlifting,Weightlifting Men's Light-Heavyweight,MEX,0.0,1.0,1,Russia,4
URS,1968,Weightlifting,Weightlifting Men's Middle-Heavyweight,MEX,0.0,0.0,1,Russia,4
URS,1968,Weightlifting,Weightlifting Men's Middleweight,MEX,0.0,1.0,0,Russia,4
URS,1968,Wrestling,Wrestling Men's Bantamweight Greco-Roman,MEX,1.0,0.0,0,Russia,4
URS,1968,Wrestling,Wrestling Men's Featherweight Greco-Roman,MEX,0.0,1.0,0,Russia,4
URS,1968,Wrestling,Wrestling Men's Flyweight Greco-Roman,MEX,0.0,0.0,1,Russia,4
URS,1968,Wrestling,Wrestling Men's Heavyweight Freestyle,MEX,0.0,1.0,0,Russia,4
URS,1968,Wrestling,Wrestling Men's Heavyweight Greco-Roman,MEX,0.0,0.0,1,Russia,4
URS,1968,Wrestling,Wrestling Men's Light-Heavyweight Freestyle,MEX,0.0,0.0,1,Russia,4
URS,1968,Wrestling,Wrestling Men's Light-Heavyweight Greco-Roman,MEX,0.0,0.0,1,Russia,4
URS,1968,Wrestling,Wrestling Men's Middleweight Freestyle,MEX,0.0,1.0,0,Russia,4
URS,1968,Wrestling,Wrestling Men's Middleweight Greco-Roman,MEX,0.0,0.0,1,Russia,4
URS,1972,Archery,Archery Women's Individual,FRG,1.0,0.0,0,Russia,4
URS,1972,Athletics,Athletics Men's 100 metres,FRG,0.0,1.0,0,Russia,4
URS,1972,Athletics,Athletics Men's 20 kilometres Walk,FRG,0.0,0.0,1,Russia,4
URS,1972,Athletics,Athletics Men's 200 metres,FRG,0.0,1.0,0,Russia,4
URS,1972,Athletics,Athletics Men's 4 x 100 metres Relay,FRG,0.0,0.0,1,Russia,4
URS,1972,Athletics,Athletics Men's 50 kilometres Walk,FRG,0.0,0.0,1,Russia,4
URS,1972,Athletics,Athletics Men's 800 metres,FRG,0.0,0.0,1,Russia,4
URS,1972,Athletics,Athletics Men's Decathlon,FRG,0.0,1.0,1,Russia,4
URS,1972,Athletics,Athletics Men's Hammer Throw,FRG,1.0,1.0,0,Russia,4
URS,1972,Athletics,Athletics Men's High Jump,FRG,0.0,1.0,0,Russia,4
URS,1972,Athletics,Athletics Men's Javelin Throw,FRG,0.0,0.0,1,Russia,4
URS,1972,Athletics,Athletics Men's Triple Jump,FRG,0.0,1.0,0,Russia,4
URS,1972,Athletics,Athletics Women's 1500 metres,FRG,0.0,1.0,0,Russia,4
URS,1972,Athletics,Athletics Women's 800 metres,FRG,0.0,0.0,1,Russia,4
URS,1972,Athletics,Athletics Women's Discus Throw,FRG,0.0,1.0,0,Russia,4
URS,1972,Athletics,Athletics Women's Shot Put,FRG,0.0,1.0,0,Russia,4
URS,1972,Basketball,Basketball Men's Basketball,FRG,0.0,1.0,0,Russia,4
URS,1972,Boxing,Boxing Men's Featherweight,FRG,0.0,1.0,0,Russia,4
URS,1972,Boxing,Boxing Men's Middleweight,FRG,0.0,1.0,0,Russia,4
URS,1972,Canoeing,Canoeing Men's Canadian Doubles 1000 metres,FRG,0.0,1.0,0,Russia,4
URS,1972,Canoeing,Canoeing Men's Kayak Doubles 1000 metres,FRG,0.0,1.0,0,Russia,4
URS,1972,Canoeing,Canoeing Men's Kayak Fours 1000 metres,FRG,0.0,1.0,0,Russia,4
URS,1972,Canoeing,Canoeing Men's Kayak Singles 1000 metres,FRG,0.0,1.0,0,Russia,4
URS,1972,Canoeing,Canoeing Women's Kayak Doubles 500 metres,FRG,0.0,1.0,0,Russia,4
URS,1972,Canoeing,Canoeing Women's Kayak Singles 500 metres,FRG,0.0,1.0,0,Russia,4
URS,1972,Cycling,Cycling Men's 100 kilometres Team Time Trial,FRG,0.0,1.0,0,Russia,4
URS,1972,Cycling,Cycling Men's Sprint,FRG,1.0,0.0,0,Russia,4
URS,1972,Cycling,Cycling Men's Tandem Sprint 2000 metres,FRG,0.0,1.0,0,Russia,4
URS,1972,Diving,Diving Men's Springboard,FRG,0.0,1.0,0,Russia,4
URS,1972,Equestrianism,Equestrianism Mixed Dressage Individual,FRG,0.0,0.0,1,Russia,4
URS,1972,Equestrianism,Equestrianism Mixed Dressage Team,FRG,0.0,1.0,0,Russia,4
URS,1972,Fencing,Fencing Men's epee Team,FRG,1.0,0.0,0,Russia,4
URS,1972,Fencing,Fencing Men's Foil Team,FRG,0.0,0.0,1,Russia,4
URS,1972,Fencing,Fencing Men's Sabre Individual,FRG,1.0,1.0,0,Russia,4
URS,1972,Fencing,Fencing Men's Sabre Team,FRG,0.0,0.0,1,Russia,4
URS,1972,Fencing,Fencing Women's Foil Individual,FRG,1.0,0.0,0,Russia,4
URS,1972,Fencing,Fencing Women's Foil Team,FRG,0.0,1.0,0,Russia,4
URS,1972,Football,Football Men's Football,FRG,1.0,0.0,0,Russia,4
URS,1972,Gymnastics,Gymnastics Men's Floor Exercise,FRG,0.0,1.0,0,Russia,4
URS,1972,Gymnastics,Gymnastics Men's Horse Vault,FRG,1.0,0.0,1,Russia,4
URS,1972,Gymnastics,Gymnastics Men's Pommelled Horse,FRG,0.0,1.0,0,Russia,4
URS,1972,Gymnastics,Gymnastics Men's Rings,FRG,0.0,0.0,1,Russia,4
URS,1972,Gymnastics,Gymnastics Men's Team All-Around,FRG,0.0,0.0,1,Russia,4
URS,1972,Gymnastics,Gymnastics Women's Balance Beam,FRG,0.0,1.0,1,Russia,4
URS,1972,Gymnastics,Gymnastics Women's Floor Exercise,FRG,1.0,1.0,1,Russia,4
URS,1972,Gymnastics,Gymnastics Women's Horse Vault,FRG,1.0,0.0,0,Russia,4
URS,1972,Gymnastics,Gymnastics Women's Individual All-Around,FRG,1.0,1.0,0,Russia,4
URS,1972,Gymnastics,Gymnastics Women's Team All-Around,FRG,0.0,1.0,0,Russia,4
URS,1972,Gymnastics,Gymnastics Women's Uneven Bars,FRG,0.0,0.0,1,Russia,4
URS,1972,Judo,Judo Men's Half-Heavyweight,FRG,0.0,1.0,0,Russia,4
URS,1972,Judo,Judo Men's Half-Middleweight,FRG,1.0,0.0,0,Russia,4
URS,1972,Judo,Judo Men's Heavyweight,FRG,1.0,0.0,0,Russia,4
URS,1972,Judo,Judo Men's Open Class,FRG,0.0,0.0,1,Russia,4
URS,1972,Modern Pentathlon,Modern Pentathlon Men's Individual,FRG,1.0,0.0,1,Russia,4
URS,1972,Modern Pentathlon,Modern Pentathlon Men's Team,FRG,0.0,1.0,0,Russia,4
URS,1972,Rowing,Rowing Men's Double Sculls,FRG,0.0,1.0,0,Russia,4
URS,1972,Rowing,Rowing Men's Single Sculls,FRG,0.0,1.0,0,Russia,4
URS,1972,Sailing,Sailing Mixed One Person Dinghy,FRG,1.0,0.0,0,Russia,4
URS,1972,Sailing,Sailing Mixed Two Person Keelboat,FRG,0.0,1.0,0,Russia,4
URS,1972,Shooting,Shooting Mixed Free Rifle Three Positions 300 metres,FRG,0.0,0.0,1,Russia,4
URS,1972,Shooting,Shooting Mixed Rapid-Fire Pistol 25 metres,FRG,1.0,0.0,0,Russia,4
URS,1972,Shooting,Shooting Mixed Running Target 50 metres,FRG,0.0,1.0,0,Russia,4
URS,1972,Shooting,Shooting Mixed Skeet,FRG,0.0,0.0,1,Russia,4
URS,1972,Swimming,Swimming Men's 100 metres Freestyle,FRG,1.0,0.0,0,Russia,4
URS,1972,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,FRG,0.0,0.0,1,Russia,4
URS,1972,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,FRG,1.0,0.0,0,Russia,4
URS,1972,Swimming,Swimming Women's 100 metres Breaststroke,FRG,0.0,0.0,1,Russia,4
URS,1972,Swimming,Swimming Women's 200 metres Breaststroke,FRG,1.0,0.0,0,Russia,4
URS,1972,Volleyball,Volleyball Men's Volleyball,FRG,1.0,0.0,0,Russia,4
URS,1972,Volleyball,Volleyball Women's Volleyball,FRG,0.0,1.0,0,Russia,4
URS,1972,Water Polo,Water Polo Men's Water Polo,FRG,0.0,1.0,0,Russia,4
URS,1972,Weightlifting,Weightlifting Men's Bantamweight,FRG,1.0,0.0,0,Russia,4
URS,1972,Weightlifting,Weightlifting Men's Featherweight,FRG,0.0,0.0,1,Russia,4
URS,1972,Weightlifting,Weightlifting Men's Heavyweight,FRG,0.0,1.0,0,Russia,4
URS,1972,Weightlifting,Weightlifting Men's Lightweight,FRG,0.0,1.0,0,Russia,4
URS,1972,Weightlifting,Weightlifting Men's Super-Heavyweight,FRG,0.0,1.0,0,Russia,4
URS,1972,Wrestling,Wrestling Men's Bantamweight Greco-Roman,FRG,0.0,1.0,0,Russia,4
URS,1972,Wrestling,Wrestling Men's Featherweight Freestyle,FRG,0.0,1.0,0,Russia,4
URS,1972,Wrestling,Wrestling Men's Flyweight Freestyle,FRG,0.0,0.0,1,Russia,4
URS,1972,Wrestling,Wrestling Men's Heavyweight Freestyle,FRG,0.0,1.0,0,Russia,4
URS,1972,Wrestling,Wrestling Men's Heavyweight Greco-Roman,FRG,0.0,0.0,1,Russia,4
URS,1972,Wrestling,Wrestling Men's Light-Flyweight Freestyle,FRG,0.0,1.0,0,Russia,4
URS,1972,Wrestling,Wrestling Men's Light-Heavyweight Freestyle,FRG,0.0,0.0,1,Russia,4
URS,1972,Wrestling,Wrestling Men's Light-Heavyweight Greco-Roman,FRG,0.0,1.0,0,Russia,4
URS,1972,Wrestling,Wrestling Men's Lightweight Freestyle,FRG,1.0,0.0,0,Russia,4
URS,1972,Wrestling,Wrestling Men's Lightweight Greco-Roman,FRG,0.0,1.0,0,Russia,4
URS,1972,Wrestling,Wrestling Men's Middleweight Freestyle,FRG,0.0,1.0,0,Russia,4
URS,1972,Wrestling,Wrestling Men's Middleweight Greco-Roman,FRG,0.0,0.0,1,Russia,4
URS,1972,Wrestling,Wrestling Men's Super-Heavyweight Freestyle,FRG,0.0,1.0,0,Russia,4
URS,1972,Wrestling,Wrestling Men's Super-Heavyweight Greco-Roman,FRG,0.0,1.0,0,Russia,4
URS,1976,Archery,Archery Women's Individual,CAN,1.0,0.0,1,Russia,4
URS,1976,Athletics,Athletics Men's 100 metres,CAN,1.0,0.0,0,Russia,4
URS,1976,Athletics,Athletics Men's 4 x 100 metres Relay,CAN,1.0,0.0,0,Russia,4
URS,1976,Athletics,Athletics Men's 400 metres Hurdles,CAN,1.0,0.0,0,Russia,4
URS,1976,Athletics,Athletics Men's Decathlon,CAN,1.0,0.0,0,Russia,4
URS,1976,Athletics,Athletics Men's Hammer Throw,CAN,1.0,1.0,1,Russia,4
URS,1976,Athletics,Athletics Men's Shot Put,CAN,1.0,0.0,1,Russia,4
URS,1976,Athletics,Athletics Men's Triple Jump,CAN,0.0,1.0,0,Russia,4
URS,1976,Athletics,Athletics Women's 1500 metres,CAN,0.0,1.0,0,Russia,4
URS,1976,Athletics,Athletics Women's 100 metres Hurdles,CAN,1.0,0.0,1,Russia,4
URS,1976,Athletics,Athletics Women's 4 x 100 metres Relay,CAN,1.0,0.0,0,Russia,4
URS,1976,Athletics,Athletics Women's 4 x 400 metres Relay,CAN,1.0,0.0,0,Russia,4
URS,1976,Athletics,Athletics Women's 800 metres,CAN,0.0,1.0,0,Russia,4
URS,1976,Athletics,Athletics Women's Long Jump,CAN,1.0,0.0,0,Russia,4
URS,1976,Athletics,Athletics Women's Shot Put,CAN,0.0,0.0,1,Russia,4
URS,1976,Basketball,Basketball Men's Basketball,CAN,1.0,0.0,0,Russia,4
URS,1976,Basketball,Basketball Women's Basketball,CAN,0.0,1.0,0,Russia,4
URS,1976,Boxing,Boxing Men's Bantamweight,CAN,1.0,0.0,0,Russia,4
URS,1976,Boxing,Boxing Men's Flyweight,CAN,1.0,0.0,0,Russia,4
URS,1976,Boxing,Boxing Men's Light-Middleweight,CAN,1.0,0.0,0,Russia,4
URS,1976,Boxing,Boxing Men's Lightweight,CAN,1.0,0.0,0,Russia,4
URS,1976,Boxing,Boxing Men's Middleweight,CAN,0.0,0.0,1,Russia,4
URS,1976,Canoeing,Canoeing Men's Canadian Doubles 1000 metres,CAN,0.0,1.0,0,Russia,4
URS,1976,Canoeing,Canoeing Men's Canadian Doubles 500 metres,CAN,0.0,1.0,0,Russia,4
URS,1976,Canoeing,Canoeing Men's Canadian Singles 1000 metres,CAN,0.0,0.0,1,Russia,4
URS,1976,Canoeing,Canoeing Men's Canadian Singles 500 metres,CAN,0.0,1.0,0,Russia,4
URS,1976,Canoeing,Canoeing Men's Kayak Doubles 1000 metres,CAN,0.0,1.0,0,Russia,4
URS,1976,Canoeing,Canoeing Men's Kayak Doubles 500 metres,CAN,0.0,0.0,1,Russia,4
URS,1976,Canoeing,Canoeing Men's Kayak Fours 1000 metres,CAN,0.0,1.0,0,Russia,4
URS,1976,Canoeing,Canoeing Women's Kayak Doubles 500 metres,CAN,0.0,1.0,0,Russia,4
URS,1976,Canoeing,Canoeing Women's Kayak Singles 500 metres,CAN,0.0,0.0,1,Russia,4
URS,1976,Cycling,Cycling Men's 100 kilometres Team Time Trial,CAN,0.0,1.0,0,Russia,4
URS,1976,Cycling,Cycling Men's Team Pursuit 4000 metres,CAN,0.0,0.0,1,Russia,4
URS,1976,Diving,Diving Men's Platform,CAN,1.0,0.0,0,Russia,4
URS,1976,Diving,Diving Men's Springboard,CAN,1.0,0.0,0,Russia,4
URS,1976,Diving,Diving Women's Platform,CAN,0.0,1.0,0,Russia,4
URS,1976,Fencing,Fencing Men's Foil Individual,CAN,0.0,0.0,1,Russia,4
URS,1976,Fencing,Fencing Men's Sabre Individual,CAN,1.0,1.0,1,Russia,4
URS,1976,Fencing,Fencing Men's Sabre Team,CAN,0.0,1.0,0,Russia,4
URS,1976,Fencing,Fencing Women's Foil Individual,CAN,1.0,0.0,0,Russia,4
URS,1976,Fencing,Fencing Women's Foil Team,CAN,0.0,1.0,0,Russia,4
URS,1976,Football,Football Men's Football,CAN,1.0,0.0,0,Russia,4
URS,1976,Gymnastics,Gymnastics Men's Floor Exercise,CAN,0.0,1.0,1,Russia,4
URS,1976,Gymnastics,Gymnastics Men's Horse Vault,CAN,0.0,1.0,0,Russia,4
URS,1976,Gymnastics,Gymnastics Men's Individual All-Around,CAN,0.0,1.0,0,Russia,4
URS,1976,Gymnastics,Gymnastics Men's Parallel Bars,CAN,0.0,0.0,1,Russia,4
URS,1976,Gymnastics,Gymnastics Men's Pommelled Horse,CAN,1.0,0.0,0,Russia,4
URS,1976,Gymnastics,Gymnastics Men's Rings,CAN,0.0,1.0,1,Russia,4
URS,1976,Gymnastics,Gymnastics Men's Team All-Around,CAN,0.0,0.0,1,Russia,4
URS,1976,Gymnastics,Gymnastics Women's Balance Beam,CAN,0.0,0.0,1,Russia,4
URS,1976,Gymnastics,Gymnastics Women's Floor Exercise,CAN,0.0,1.0,1,Russia,4
URS,1976,Gymnastics,Gymnastics Women's Horse Vault,CAN,0.0,1.0,1,Russia,4
URS,1976,Gymnastics,Gymnastics Women's Individual All-Around,CAN,1.0,0.0,1,Russia,4
URS,1976,Gymnastics,Gymnastics Women's Team All-Around,CAN,0.0,1.0,0,Russia,4
URS,1976,Handball,Handball Men's Handball,CAN,0.0,1.0,0,Russia,4
URS,1976,Handball,Handball Women's Handball,CAN,0.0,1.0,0,Russia,4
URS,1976,Judo,Judo Men's Half-Heavyweight,CAN,0.0,0.0,1,Russia,4
URS,1976,Judo,Judo Men's Half-Middleweight,CAN,0.0,1.0,0,Russia,4
URS,1976,Judo,Judo Men's Heavyweight,CAN,0.0,1.0,0,Russia,4
URS,1976,Judo,Judo Men's Middleweight,CAN,0.0,0.0,1,Russia,4
URS,1976,Judo,Judo Men's Open Class,CAN,1.0,0.0,0,Russia,4
URS,1976,Modern Pentathlon,Modern Pentathlon Men's Individual,CAN,0.0,0.0,1,Russia,4
URS,1976,Rowing,Rowing Men's Coxed Fours,CAN,0.0,1.0,0,Russia,4
URS,1976,Rowing,Rowing Men's Coxed Pairs,CAN,0.0,0.0,1,Russia,4
URS,1976,Rowing,Rowing Men's Coxless Fours,CAN,1.0,0.0,0,Russia,4
URS,1976,Rowing,Rowing Men's Quadruple Sculls,CAN,0.0,0.0,1,Russia,4
URS,1976,Rowing,Rowing Women's Coxed Eights,CAN,0.0,0.0,1,Russia,4
URS,1976,Rowing,Rowing Women's Coxed Fours,CAN,1.0,0.0,0,Russia,4
URS,1976,Rowing,Rowing Women's Coxed Quadruple Sculls,CAN,0.0,0.0,1,Russia,4
URS,1976,Rowing,Rowing Women's Double Sculls,CAN,1.0,0.0,0,Russia,4
URS,1976,Rowing,Rowing Women's Single Sculls,CAN,1.0,0.0,0,Russia,4
URS,1976,Sailing,Sailing Mixed One Person Dinghy,CAN,0.0,0.0,1,Russia,4
URS,1976,Sailing,Sailing Mixed Two Person Keelboat,CAN,0.0,0.0,1,Russia,4
URS,1976,Shooting,Shooting Mixed Running Target 50 metres,CAN,0.0,1.0,1,Russia,4
URS,1976,Shooting,Shooting Mixed Small-Bore Rifle Prone 50 metres,CAN,1.0,0.0,0,Russia,4
URS,1976,Swimming,Swimming Men's 100 metres Breaststroke,CAN,1.0,0.0,0,Russia,4
URS,1976,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,CAN,0.0,0.0,1,Russia,4
URS,1976,Swimming,Swimming Men's 400 metres Freestyle,CAN,1.0,0.0,0,Russia,4
URS,1976,Swimming,Swimming Men's 400 metres Individual Medley,CAN,1.0,0.0,0,Russia,4
URS,1976,Swimming,Swimming Women's 100 metres Breaststroke,CAN,1.0,0.0,1,Russia,4
URS,1976,Swimming,Swimming Women's 200 metres Breaststroke,CAN,1.0,1.0,1,Russia,4
URS,1976,Volleyball,Volleyball Men's Volleyball,CAN,0.0,0.0,1,Russia,4
URS,1976,Volleyball,Volleyball Women's Volleyball,CAN,0.0,0.0,1,Russia,4
URS,1976,Weightlifting,Weightlifting Men's Featherweight,CAN,0.0,1.0,0,Russia,4
URS,1976,Weightlifting,Weightlifting Men's Flyweight,CAN,0.0,1.0,0,Russia,4
URS,1976,Weightlifting,Weightlifting Men's Heavyweight,CAN,0.0,1.0,0,Russia,4
URS,1976,Weightlifting,Weightlifting Men's Light-Heavyweight,CAN,0.0,1.0,0,Russia,4
URS,1976,Weightlifting,Weightlifting Men's Lightweight,CAN,0.0,1.0,0,Russia,4
URS,1976,Weightlifting,Weightlifting Men's Middle-Heavyweight,CAN,0.0,1.0,0,Russia,4
URS,1976,Weightlifting,Weightlifting Men's Middleweight,CAN,0.0,0.0,1,Russia,4
URS,1976,Weightlifting,Weightlifting Men's Super-Heavyweight,CAN,0.0,1.0,0,Russia,4
URS,1976,Wrestling,Wrestling Men's Bantamweight Freestyle,CAN,0.0,1.0,0,Russia,4
URS,1976,Wrestling,Wrestling Men's Bantamweight Greco-Roman,CAN,1.0,0.0,0,Russia,4
URS,1976,Wrestling,Wrestling Men's Featherweight Greco-Roman,CAN,0.0,0.0,1,Russia,4
URS,1976,Wrestling,Wrestling Men's Flyweight Freestyle,CAN,0.0,0.0,1,Russia,4
URS,1976,Wrestling,Wrestling Men's Flyweight Greco-Roman,CAN,0.0,1.0,0,Russia,4
URS,1976,Wrestling,Wrestling Men's Heavyweight Freestyle,CAN,0.0,1.0,0,Russia,4
URS,1976,Wrestling,Wrestling Men's Heavyweight Greco-Roman,CAN,0.0,1.0,0,Russia,4
URS,1976,Wrestling,Wrestling Men's Light-Flyweight Freestyle,CAN,0.0,0.0,1,Russia,4
URS,1976,Wrestling,Wrestling Men's Light-Flyweight Greco-Roman,CAN,0.0,1.0,0,Russia,4
URS,1976,Wrestling,Wrestling Men's Light-Heavyweight Freestyle,CAN,0.0,1.0,0,Russia,4
URS,1976,Wrestling,Wrestling Men's Light-Heavyweight Greco-Roman,CAN,0.0,1.0,0,Russia,4
URS,1976,Wrestling,Wrestling Men's Lightweight Freestyle,CAN,0.0,1.0,0,Russia,4
URS,1976,Wrestling,Wrestling Men's Lightweight Greco-Roman,CAN,0.0,1.0,0,Russia,4
URS,1976,Wrestling,Wrestling Men's Middleweight Freestyle,CAN,0.0,0.0,1,Russia,4
URS,1976,Wrestling,Wrestling Men's Middleweight Greco-Roman,CAN,0.0,0.0,1,Russia,4
URS,1976,Wrestling,Wrestling Men's Super-Heavyweight Freestyle,CAN,0.0,1.0,0,Russia,4
URS,1976,Wrestling,Wrestling Men's Super-Heavyweight Greco-Roman,CAN,0.0,1.0,0,Russia,4
URS,1976,Wrestling,Wrestling Men's Welterweight Greco-Roman,CAN,0.0,1.0,0,Russia,4
URS,1980,Archery,Archery Men's Individual,URS,0.0,0.0,1,Russia,4
URS,1980,Archery,Archery Women's Individual,URS,0.0,1.0,1,Russia,4
URS,1980,Athletics,Athletics Men's 110 metres Hurdles,URS,1.0,0.0,0,Russia,4
URS,1980,Athletics,Athletics Men's 20 kilometres Walk,URS,0.0,0.0,1,Russia,4
URS,1980,Athletics,Athletics Men's 4 x 100 metres Relay,URS,0.0,1.0,0,Russia,4
URS,1980,Athletics,Athletics Men's 4 x 400 metres Relay,URS,0.0,1.0,0,Russia,4
URS,1980,Athletics,Athletics Men's 400 metres,URS,0.0,1.0,0,Russia,4
URS,1980,Athletics,Athletics Men's 400 metres Hurdles,URS,0.0,0.0,1,Russia,4
URS,1980,Athletics,Athletics Men's 50 kilometres Walk,URS,1.0,0.0,0,Russia,4
URS,1980,Athletics,Athletics Men's 800 metres,URS,1.0,0.0,0,Russia,4
URS,1980,Athletics,Athletics Men's Decathlon,URS,1.0,0.0,1,Russia,4
URS,1980,Athletics,Athletics Men's Discus Throw,URS,0.0,1.0,0,Russia,4
URS,1980,Athletics,Athletics Men's Hammer Throw,URS,1.0,1.0,1,Russia,4
URS,1980,Athletics,Athletics Men's Javelin Throw,URS,0.0,1.0,1,Russia,4
URS,1980,Athletics,Athletics Men's Long Jump,URS,1.0,0.0,0,Russia,4
URS,1980,Athletics,Athletics Men's Marathon,URS,1.0,0.0,0,Russia,4
URS,1980,Athletics,Athletics Men's Pole Vault,URS,0.0,0.0,1,Russia,4
URS,1980,Athletics,Athletics Men's Shot Put,URS,0.0,1.0,1,Russia,4
URS,1980,Athletics,Athletics Men's Triple Jump,URS,0.0,1.0,1,Russia,4
URS,1980,Athletics,Athletics Women's 1500 metres,URS,1.0,1.0,0,Russia,4
URS,1980,Athletics,Athletics Women's 100 metres,URS,0.0,1.0,0,Russia,4
URS,1980,Athletics,Athletics Women's 100 metres Hurdles,URS,0.0,1.0,0,Russia,4
URS,1980,Athletics,Athletics Women's 200 metres,URS,0.0,0.0,1,Russia,4
URS,1980,Athletics,Athletics Women's 4 x 100 metres Relay,URS,0.0,0.0,1,Russia,4
URS,1980,Athletics,Athletics Women's 4 x 400 metres Relay,URS,0.0,1.0,0,Russia,4
URS,1980,Athletics,Athletics Women's 800 metres,URS,1.0,1.0,1,Russia,4
URS,1980,Athletics,Athletics Women's Discus Throw,URS,1.0,0.0,0,Russia,4
URS,1980,Athletics,Athletics Women's Javelin Throw,URS,0.0,0.0,1,Russia,4
URS,1980,Athletics,Athletics Women's Long Jump,URS,1.0,1.0,0,Russia,4
URS,1980,Athletics,Athletics Women's Pentathlon,URS,1.0,1.0,1,Russia,4
URS,1980,Athletics,Athletics Women's Shot Put,URS,0.0,0.0,1,Russia,4
URS,1980,Basketball,Basketball Men's Basketball,URS,1.0,0.0,0,Russia,4
URS,1980,Basketball,Basketball Women's Basketball,URS,0.0,1.0,0,Russia,4
